date,avgMaxTempNapa,avgMinTempNapa,avgMaxTempWalla,avgMinTempWalla,avgMaxTempColumbia,avgMinTempColumbia,avgMaxTempSonoma,avgMinTempSonoma,avgMaxTempSanta,avgMinTempSanta,avgMaxTempYakima,avgMinTempYakima,avgMaxTempDundee,avgMinTempDundee,avgMaxTempWillamette,avgMinTempWillamette
1993-03-14,67.0,52.0,57.0,39.0,46.0,21.0,68.0,53.0,64.0,54.0,52.0,35.0,47.0,43.0,60.0,48.0
1993-03-14,67.0,52.0,57.0,39.0,46.0,21.0,68.0,53.0,64.0,54.0,52.0,35.0,47.0,43.0,60.0,48.0
1993-03-15,67.0,52.0,54.0,42.0,54.0,21.0,68.0,53.0,66.0,51.0,56.0,33.0,45.0,37.0,52.0,44.0
1993-03-15,67.0,52.0,54.0,42.0,54.0,21.0,68.0,53.0,66.0,51.0,56.0,33.0,45.0,37.0,52.0,44.0
1993-03-15,67.0,52.0,54.0,42.0,54.0,21.0,68.0,53.0,66.0,51.0,56.0,33.0,45.0,37.0,52.0,44.0
1993-03-15,67.0,52.0,54.0,42.0,54.0,21.0,68.0,53.0,66.0,51.0,56.0,33.0,45.0,37.0,52.0,44.0
1993-03-15,67.0,52.0,54.0,42.0,54.0,21.0,68.0,53.0,66.0,51.0,56.0,33.0,45.0,37.0,52.0,44.0
1993-03-15,67.0,52.0,54.0,42.0,54.0,21.0,68.0,53.0,66.0,51.0,56.0,33.0,45.0,37.0,52.0,44.0
1993-03-16,65.0,51.0,50.0,33.0,46.0,21.0,66.0,49.0,66.0,48.0,47.0,26.0,47.0,37.0,48.0,43.0
1993-03-16,65.0,51.0,50.0,33.0,46.0,21.0,66.0,49.0,66.0,48.0,47.0,26.0,47.0,37.0,48.0,43.0
1993-03-16,65.0,51.0,50.0,33.0,46.0,21.0,66.0,49.0,66.0,48.0,47.0,26.0,47.0,37.0,48.0,43.0
1993-03-16,65.0,51.0,50.0,33.0,46.0,21.0,66.0,49.0,66.0,48.0,47.0,26.0,47.0,37.0,48.0,43.0
1993-03-16,65.0,51.0,50.0,33.0,46.0,21.0,66.0,49.0,66.0,48.0,47.0,26.0,47.0,37.0,48.0,43.0
1993-03-16,65.0,51.0,50.0,33.0,46.0,21.0,66.0,49.0,66.0,48.0,47.0,26.0,47.0,37.0,48.0,43.0
1993-03-17,64.0,53.0,41.0,35.0,42.0,21.0,65.0,53.0,64.0,54.0,41.0,34.0,48.0,45.0,55.0,45.0
1993-03-17,64.0,53.0,41.0,35.0,42.0,21.0,65.0,53.0,64.0,54.0,41.0,34.0,48.0,45.0,55.0,45.0
1993-03-17,64.0,53.0,41.0,35.0,42.0,21.0,65.0,53.0,64.0,54.0,41.0,34.0,48.0,45.0,55.0,45.0
1993-03-17,64.0,53.0,41.0,35.0,42.0,21.0,65.0,53.0,64.0,54.0,41.0,34.0,48.0,45.0,55.0,45.0
1993-03-17,64.0,53.0,41.0,35.0,42.0,21.0,65.0,53.0,64.0,54.0,41.0,34.0,48.0,45.0,55.0,45.0
1993-03-17,64.0,53.0,41.0,35.0,42.0,21.0,65.0,53.0,64.0,54.0,41.0,34.0,48.0,45.0,55.0,45.0
1993-03-18,68.0,54.0,59.0,39.0,55.0,22.0,69.0,52.0,67.0,52.0,62.0,30.0,46.0,45.0,54.0,42.0
1993-03-18,68.0,54.0,59.0,39.0,55.0,22.0,69.0,52.0,67.0,52.0,62.0,30.0,46.0,45.0,54.0,42.0
1993-03-18,68.0,54.0,59.0,39.0,55.0,22.0,69.0,52.0,67.0,52.0,62.0,30.0,46.0,45.0,54.0,42.0
1993-03-18,68.0,54.0,59.0,39.0,55.0,22.0,69.0,52.0,67.0,52.0,62.0,30.0,46.0,45.0,54.0,42.0
1993-03-18,68.0,54.0,59.0,39.0,55.0,22.0,69.0,52.0,67.0,52.0,62.0,30.0,46.0,45.0,54.0,42.0
1993-03-18,68.0,54.0,59.0,39.0,55.0,22.0,69.0,52.0,67.0,52.0,62.0,30.0,46.0,45.0,54.0,42.0
1993-03-19,64.0,48.0,57.0,43.0,53.0,28.0,67.0,48.0,69.0,48.0,55.0,29.0,52.0,39.0,61.0,41.0
1993-03-19,64.0,48.0,57.0,43.0,53.0,28.0,67.0,48.0,69.0,48.0,55.0,29.0,52.0,39.0,61.0,41.0
1993-03-19,64.0,48.0,57.0,43.0,53.0,28.0,67.0,48.0,69.0,48.0,55.0,29.0,52.0,39.0,61.0,41.0
1993-03-19,64.0,48.0,57.0,43.0,53.0,28.0,67.0,48.0,69.0,48.0,55.0,29.0,52.0,39.0,61.0,41.0
1993-03-19,64.0,48.0,57.0,43.0,53.0,28.0,67.0,48.0,69.0,48.0,55.0,29.0,52.0,39.0,61.0,41.0
1993-03-19,64.0,48.0,57.0,43.0,53.0,28.0,67.0,48.0,69.0,48.0,55.0,29.0,52.0,39.0,61.0,41.0
1993-03-20,71.0,49.0,56.0,41.0,51.0,36.0,72.0,44.0,69.0,48.0,58.0,37.0,51.0,39.0,60.0,39.0
1993-03-20,71.0,49.0,56.0,41.0,51.0,36.0,72.0,44.0,69.0,48.0,58.0,37.0,51.0,39.0,60.0,39.0
1993-03-20,71.0,49.0,56.0,41.0,51.0,36.0,72.0,44.0,69.0,48.0,58.0,37.0,51.0,39.0,60.0,39.0
1993-03-20,71.0,49.0,56.0,41.0,51.0,36.0,72.0,44.0,69.0,48.0,58.0,37.0,51.0,39.0,60.0,39.0
1993-03-20,71.0,49.0,56.0,41.0,51.0,36.0,72.0,44.0,69.0,48.0,58.0,37.0,51.0,39.0,60.0,39.0
1993-03-20,71.0,49.0,56.0,41.0,51.0,36.0,72.0,44.0,69.0,48.0,58.0,37.0,51.0,39.0,60.0,39.0
1993-03-21,71.0,48.0,63.0,43.0,57.0,37.0,72.0,44.0,68.0,49.0,60.0,40.0,61.0,42.0,66.0,35.0
1993-03-21,71.0,48.0,63.0,43.0,57.0,37.0,72.0,44.0,68.0,49.0,60.0,40.0,61.0,42.0,66.0,35.0
1993-03-21,71.0,48.0,63.0,43.0,57.0,37.0,72.0,44.0,68.0,49.0,60.0,40.0,61.0,42.0,66.0,35.0
1993-03-21,71.0,48.0,63.0,43.0,57.0,37.0,72.0,44.0,68.0,49.0,60.0,40.0,61.0,42.0,66.0,35.0
1993-03-21,71.0,48.0,63.0,43.0,57.0,37.0,72.0,44.0,68.0,49.0,60.0,40.0,61.0,42.0,66.0,35.0
1993-03-21,71.0,48.0,63.0,43.0,57.0,37.0,72.0,44.0,68.0,49.0,60.0,40.0,61.0,42.0,66.0,35.0
1993-03-22,71.0,43.0,70.0,45.0,51.0,37.0,73.0,40.0,73.0,46.0,59.0,37.0,51.0,44.0,59.0,44.0
1993-03-22,71.0,43.0,70.0,45.0,51.0,37.0,73.0,40.0,73.0,46.0,59.0,37.0,51.0,44.0,59.0,44.0
1993-03-22,71.0,43.0,70.0,45.0,51.0,37.0,73.0,40.0,73.0,46.0,59.0,37.0,51.0,44.0,59.0,44.0
1993-03-22,71.0,43.0,70.0,45.0,51.0,37.0,73.0,40.0,73.0,46.0,59.0,37.0,51.0,44.0,59.0,44.0
1993-03-22,71.0,43.0,70.0,45.0,51.0,37.0,73.0,40.0,73.0,46.0,59.0,37.0,51.0,44.0,59.0,44.0
1993-03-22,71.0,43.0,70.0,45.0,51.0,37.0,73.0,40.0,73.0,46.0,59.0,37.0,51.0,44.0,59.0,44.0
1993-03-23,65.0,54.0,56.0,45.0,64.0,38.0,58.0,40.0,58.0,52.0,62.0,35.0,49.0,39.0,61.0,39.0
1993-03-23,65.0,54.0,56.0,45.0,64.0,38.0,58.0,40.0,58.0,52.0,62.0,35.0,49.0,39.0,61.0,39.0
1993-03-23,65.0,54.0,56.0,45.0,64.0,38.0,58.0,40.0,58.0,52.0,62.0,35.0,49.0,39.0,61.0,39.0
1993-03-23,65.0,54.0,56.0,45.0,64.0,38.0,58.0,40.0,58.0,52.0,62.0,35.0,49.0,39.0,61.0,39.0
1993-03-23,65.0,54.0,56.0,45.0,64.0,38.0,58.0,40.0,58.0,52.0,62.0,35.0,49.0,39.0,61.0,39.0
1993-03-23,65.0,54.0,56.0,45.0,64.0,38.0,58.0,40.0,58.0,52.0,62.0,35.0,49.0,39.0,61.0,39.0
1993-03-24,62.0,45.0,46.0,38.0,57.0,30.0,63.0,41.0,63.0,49.0,54.0,31.0,52.0,36.0,61.0,40.0
1993-03-24,62.0,45.0,46.0,38.0,57.0,30.0,63.0,41.0,63.0,49.0,54.0,31.0,52.0,36.0,61.0,40.0
1993-03-24,62.0,45.0,46.0,38.0,57.0,30.0,63.0,41.0,63.0,49.0,54.0,31.0,52.0,36.0,61.0,40.0
1993-03-24,62.0,45.0,46.0,38.0,57.0,30.0,63.0,41.0,63.0,49.0,54.0,31.0,52.0,36.0,61.0,40.0
1993-03-24,62.0,45.0,46.0,38.0,57.0,30.0,63.0,41.0,63.0,49.0,54.0,31.0,52.0,36.0,61.0,40.0
1993-03-24,62.0,45.0,46.0,38.0,57.0,30.0,63.0,41.0,63.0,49.0,54.0,31.0,52.0,36.0,61.0,40.0
1993-03-25,62.0,46.0,55.0,34.0,56.0,30.0,63.0,42.0,60.0,50.0,56.0,26.0,51.0,35.0,60.0,32.0
1993-03-25,62.0,46.0,55.0,34.0,56.0,30.0,63.0,42.0,60.0,50.0,56.0,26.0,51.0,35.0,60.0,32.0
1993-03-25,62.0,46.0,55.0,34.0,56.0,30.0,63.0,42.0,60.0,50.0,56.0,26.0,51.0,35.0,60.0,32.0
1993-03-25,62.0,46.0,55.0,34.0,56.0,30.0,63.0,42.0,60.0,50.0,56.0,26.0,51.0,35.0,60.0,32.0
1993-03-25,62.0,46.0,55.0,34.0,56.0,30.0,63.0,42.0,60.0,50.0,56.0,26.0,51.0,35.0,60.0,32.0
1993-03-25,62.0,46.0,55.0,34.0,56.0,30.0,63.0,42.0,60.0,50.0,56.0,26.0,51.0,35.0,60.0,32.0
1993-03-26,59.0,51.0,56.0,42.0,61.0,29.0,59.0,48.0,58.0,49.0,59.0,28.0,56.0,38.0,63.0,32.0
1993-03-26,59.0,51.0,56.0,42.0,61.0,29.0,59.0,48.0,58.0,49.0,59.0,28.0,56.0,38.0,63.0,32.0
1993-03-26,59.0,51.0,56.0,42.0,61.0,29.0,59.0,48.0,58.0,49.0,59.0,28.0,56.0,38.0,63.0,32.0
1993-03-26,59.0,51.0,56.0,42.0,61.0,29.0,59.0,48.0,58.0,49.0,59.0,28.0,56.0,38.0,63.0,32.0
1993-03-26,59.0,51.0,56.0,42.0,61.0,29.0,59.0,48.0,58.0,49.0,59.0,28.0,56.0,38.0,63.0,32.0
1993-03-26,59.0,51.0,56.0,42.0,61.0,29.0,59.0,48.0,58.0,49.0,59.0,28.0,56.0,38.0,63.0,32.0
1993-03-27,57.0,44.0,60.0,42.0,62.0,29.0,56.0,39.0,54.0,47.0,62.0,32.0,56.0,40.0,63.0,40.0
1993-03-27,57.0,44.0,60.0,42.0,62.0,29.0,56.0,39.0,54.0,47.0,62.0,32.0,56.0,40.0,63.0,40.0
1993-03-27,57.0,44.0,60.0,42.0,62.0,29.0,56.0,39.0,54.0,47.0,62.0,32.0,56.0,40.0,63.0,40.0
1993-03-27,57.0,44.0,60.0,42.0,62.0,29.0,56.0,39.0,54.0,47.0,62.0,32.0,56.0,40.0,63.0,40.0
1993-03-27,57.0,44.0,60.0,42.0,62.0,29.0,56.0,39.0,54.0,47.0,62.0,32.0,56.0,40.0,63.0,40.0
1993-03-27,57.0,44.0,60.0,42.0,62.0,29.0,56.0,39.0,54.0,47.0,62.0,32.0,56.0,40.0,63.0,40.0
1993-03-28,63.0,46.0,63.0,37.0,63.0,29.0,63.0,45.0,60.0,42.0,63.0,33.0,55.0,36.0,63.0,33.0
1993-03-28,63.0,46.0,63.0,37.0,63.0,29.0,63.0,45.0,60.0,42.0,63.0,33.0,55.0,36.0,63.0,33.0
1993-03-28,63.0,46.0,63.0,37.0,63.0,29.0,63.0,45.0,60.0,42.0,63.0,33.0,55.0,36.0,63.0,33.0
1993-03-28,63.0,46.0,63.0,37.0,63.0,29.0,63.0,45.0,60.0,42.0,63.0,33.0,55.0,36.0,63.0,33.0
1993-03-28,63.0,46.0,63.0,37.0,63.0,29.0,63.0,45.0,60.0,42.0,63.0,33.0,55.0,36.0,63.0,33.0
1993-03-28,63.0,46.0,63.0,37.0,63.0,29.0,63.0,45.0,60.0,42.0,63.0,33.0,55.0,36.0,63.0,33.0
1993-03-29,65.0,42.0,53.0,41.0,58.0,34.0,66.0,40.0,63.0,48.0,60.0,37.0,48.0,35.0,57.0,38.0
1993-03-29,65.0,42.0,53.0,41.0,58.0,34.0,66.0,40.0,63.0,48.0,60.0,37.0,48.0,35.0,57.0,38.0
1993-03-29,65.0,42.0,53.0,41.0,58.0,34.0,66.0,40.0,63.0,48.0,60.0,37.0,48.0,35.0,57.0,38.0
1993-03-29,65.0,42.0,53.0,41.0,58.0,34.0,66.0,40.0,63.0,48.0,60.0,37.0,48.0,35.0,57.0,38.0
1993-03-29,65.0,42.0,53.0,41.0,58.0,34.0,66.0,40.0,63.0,48.0,60.0,37.0,48.0,35.0,57.0,38.0
1993-03-29,65.0,42.0,53.0,41.0,58.0,34.0,66.0,40.0,63.0,48.0,60.0,37.0,48.0,35.0,57.0,38.0
1993-03-30,69.0,42.0,60.0,35.0,57.0,32.0,70.0,40.0,68.0,43.0,56.0,30.0,57.0,40.0,63.0,39.0
1993-03-30,69.0,42.0,60.0,35.0,57.0,32.0,70.0,40.0,68.0,43.0,56.0,30.0,57.0,40.0,63.0,39.0
1993-03-30,69.0,42.0,60.0,35.0,57.0,32.0,70.0,40.0,68.0,43.0,56.0,30.0,57.0,40.0,63.0,39.0
1993-03-30,69.0,42.0,60.0,35.0,57.0,32.0,70.0,40.0,68.0,43.0,56.0,30.0,57.0,40.0,63.0,39.0
1993-03-30,69.0,42.0,60.0,35.0,57.0,32.0,70.0,40.0,68.0,43.0,56.0,30.0,57.0,40.0,63.0,39.0
1993-03-30,69.0,42.0,60.0,35.0,57.0,32.0,70.0,40.0,68.0,43.0,56.0,30.0,57.0,40.0,63.0,39.0
1993-03-31,68.0,46.0,69.0,36.0,57.0,32.0,63.0,43.0,65.0,47.0,62.0,31.0,57.0,40.0,64.0,44.0
1993-03-31,68.0,46.0,69.0,36.0,57.0,32.0,63.0,43.0,65.0,47.0,62.0,31.0,57.0,40.0,64.0,44.0
1993-03-31,68.0,46.0,69.0,36.0,57.0,32.0,63.0,43.0,65.0,47.0,62.0,31.0,57.0,40.0,64.0,44.0
1993-03-31,68.0,46.0,69.0,36.0,57.0,32.0,63.0,43.0,65.0,47.0,62.0,31.0,57.0,40.0,64.0,44.0
1993-03-31,68.0,46.0,69.0,36.0,57.0,32.0,63.0,43.0,65.0,47.0,62.0,31.0,57.0,40.0,64.0,44.0
1993-03-31,68.0,46.0,69.0,36.0,57.0,32.0,63.0,43.0,65.0,47.0,62.0,31.0,57.0,40.0,64.0,44.0
1993-04-01,68.0,42.0,60.0,47.0,51.0,32.0,61.0,43.0,64.0,43.0,63.0,36.0,44.0,39.0,56.0,40.0
1993-04-01,68.0,42.0,60.0,47.0,51.0,32.0,61.0,43.0,64.0,43.0,63.0,36.0,44.0,39.0,56.0,40.0
1993-04-01,68.0,42.0,60.0,47.0,51.0,32.0,61.0,43.0,64.0,43.0,63.0,36.0,44.0,39.0,56.0,40.0
1993-04-01,68.0,42.0,60.0,47.0,51.0,32.0,61.0,43.0,64.0,43.0,63.0,36.0,44.0,39.0,56.0,40.0
1993-04-01,68.0,42.0,60.0,47.0,51.0,32.0,61.0,43.0,64.0,43.0,63.0,36.0,44.0,39.0,56.0,40.0
1993-04-01,68.0,42.0,60.0,47.0,51.0,32.0,61.0,43.0,64.0,43.0,63.0,36.0,44.0,39.0,56.0,40.0
1993-04-02,68.0,41.0,62.0,46.0,57.0,37.0,68.0,42.0,70.0,42.0,56.0,32.0,47.0,40.0,57.0,48.0
1993-04-02,68.0,41.0,62.0,46.0,57.0,37.0,68.0,42.0,70.0,42.0,56.0,32.0,47.0,40.0,57.0,48.0
1993-04-02,68.0,41.0,62.0,46.0,57.0,37.0,68.0,42.0,70.0,42.0,56.0,32.0,47.0,40.0,57.0,48.0
1993-04-02,68.0,41.0,62.0,46.0,57.0,37.0,68.0,42.0,70.0,42.0,56.0,32.0,47.0,40.0,57.0,48.0
1993-04-02,68.0,41.0,62.0,46.0,57.0,37.0,68.0,42.0,70.0,42.0,56.0,32.0,47.0,40.0,57.0,48.0
1993-04-02,68.0,41.0,62.0,46.0,57.0,37.0,68.0,42.0,70.0,42.0,56.0,32.0,47.0,40.0,57.0,48.0
1993-04-03,64.0,47.0,56.0,42.0,50.0,37.0,67.0,46.0,68.0,47.0,58.0,35.0,53.0,39.0,60.0,47.0
1993-04-03,64.0,47.0,56.0,42.0,50.0,37.0,67.0,46.0,68.0,47.0,58.0,35.0,53.0,39.0,60.0,47.0
1993-04-03,64.0,47.0,56.0,42.0,50.0,37.0,67.0,46.0,68.0,47.0,58.0,35.0,53.0,39.0,60.0,47.0
1993-04-03,64.0,47.0,56.0,42.0,50.0,37.0,67.0,46.0,68.0,47.0,58.0,35.0,53.0,39.0,60.0,47.0
1993-04-03,64.0,47.0,56.0,42.0,50.0,37.0,67.0,46.0,68.0,47.0,58.0,35.0,53.0,39.0,60.0,47.0
1993-04-03,64.0,47.0,56.0,42.0,50.0,37.0,67.0,46.0,68.0,47.0,58.0,35.0,53.0,39.0,60.0,47.0
1993-04-04,63.0,51.0,52.0,39.0,56.0,32.0,64.0,47.0,69.0,52.0,59.0,34.0,49.0,35.0,61.0,42.0
1993-04-04,63.0,51.0,52.0,39.0,56.0,32.0,64.0,47.0,69.0,52.0,59.0,34.0,49.0,35.0,61.0,42.0
1993-04-04,63.0,51.0,52.0,39.0,56.0,32.0,64.0,47.0,69.0,52.0,59.0,34.0,49.0,35.0,61.0,42.0
1993-04-04,63.0,51.0,52.0,39.0,56.0,32.0,64.0,47.0,69.0,52.0,59.0,34.0,49.0,35.0,61.0,42.0
1993-04-04,63.0,51.0,52.0,39.0,56.0,32.0,64.0,47.0,69.0,52.0,59.0,34.0,49.0,35.0,61.0,42.0
1993-04-04,63.0,51.0,52.0,39.0,56.0,32.0,64.0,47.0,69.0,52.0,59.0,34.0,49.0,35.0,61.0,42.0
1993-04-05,63.0,43.0,57.0,36.0,50.0,30.0,63.0,44.0,67.0,47.0,59.0,28.0,49.0,35.0,60.0,41.0
1993-04-05,63.0,43.0,57.0,36.0,50.0,30.0,63.0,44.0,67.0,47.0,59.0,28.0,49.0,35.0,60.0,41.0
1993-04-05,63.0,43.0,57.0,36.0,50.0,30.0,63.0,44.0,67.0,47.0,59.0,28.0,49.0,35.0,60.0,41.0
1993-04-05,63.0,43.0,57.0,36.0,50.0,30.0,63.0,44.0,67.0,47.0,59.0,28.0,49.0,35.0,60.0,41.0
1993-04-05,63.0,43.0,57.0,36.0,50.0,30.0,63.0,44.0,67.0,47.0,59.0,28.0,49.0,35.0,60.0,41.0
1993-04-05,63.0,43.0,57.0,36.0,50.0,30.0,63.0,44.0,67.0,47.0,59.0,28.0,49.0,35.0,60.0,41.0
1993-04-06,68.0,41.0,61.0,35.0,60.0,30.0,65.0,41.0,65.0,45.0,53.0,29.0,50.0,39.0,61.0,45.0
1993-04-06,68.0,41.0,61.0,35.0,60.0,30.0,65.0,41.0,65.0,45.0,53.0,29.0,50.0,39.0,61.0,45.0
1993-04-06,68.0,41.0,61.0,35.0,60.0,30.0,65.0,41.0,65.0,45.0,53.0,29.0,50.0,39.0,61.0,45.0
1993-04-06,68.0,41.0,61.0,35.0,60.0,30.0,65.0,41.0,65.0,45.0,53.0,29.0,50.0,39.0,61.0,45.0
1993-04-06,68.0,41.0,61.0,35.0,60.0,30.0,65.0,41.0,65.0,45.0,53.0,29.0,50.0,39.0,61.0,45.0
1993-04-06,68.0,41.0,61.0,35.0,60.0,30.0,65.0,41.0,65.0,45.0,53.0,29.0,50.0,39.0,61.0,45.0
1993-04-07,73.0,44.0,62.0,43.0,60.0,31.0,74.0,42.0,71.0,44.0,60.0,29.0,59.0,39.0,68.0,43.0
1993-04-07,73.0,44.0,62.0,43.0,60.0,31.0,74.0,42.0,71.0,44.0,60.0,29.0,59.0,39.0,68.0,43.0
1993-04-07,73.0,44.0,62.0,43.0,60.0,31.0,74.0,42.0,71.0,44.0,60.0,29.0,59.0,39.0,68.0,43.0
1993-04-07,73.0,44.0,62.0,43.0,60.0,31.0,74.0,42.0,71.0,44.0,60.0,29.0,59.0,39.0,68.0,43.0
1993-04-07,73.0,44.0,62.0,43.0,60.0,31.0,74.0,42.0,71.0,44.0,60.0,29.0,59.0,39.0,68.0,43.0
1993-04-07,73.0,44.0,62.0,43.0,60.0,31.0,74.0,42.0,71.0,44.0,60.0,29.0,59.0,39.0,68.0,43.0
1993-04-08,72.0,44.0,66.0,46.0,58.0,32.0,59.0,43.0,66.0,47.0,63.0,44.0,49.0,42.0,62.0,49.0
1993-04-08,72.0,44.0,66.0,46.0,58.0,32.0,59.0,43.0,66.0,47.0,63.0,44.0,49.0,42.0,62.0,49.0
1993-04-08,72.0,44.0,66.0,46.0,58.0,32.0,59.0,43.0,66.0,47.0,63.0,44.0,49.0,42.0,62.0,49.0
1993-04-08,72.0,44.0,66.0,46.0,58.0,32.0,59.0,43.0,66.0,47.0,63.0,44.0,49.0,42.0,62.0,49.0
1993-04-08,72.0,44.0,66.0,46.0,58.0,32.0,59.0,43.0,66.0,47.0,63.0,44.0,49.0,42.0,62.0,49.0
1993-04-08,72.0,44.0,66.0,46.0,58.0,32.0,59.0,43.0,66.0,47.0,63.0,44.0,49.0,42.0,62.0,49.0
1993-04-09,66.0,43.0,57.0,41.0,63.0,38.0,66.0,42.0,67.0,48.0,60.0,35.0,49.0,38.0,57.0,45.0
1993-04-09,66.0,43.0,57.0,41.0,63.0,38.0,66.0,42.0,67.0,48.0,60.0,35.0,49.0,38.0,57.0,45.0
1993-04-09,66.0,43.0,57.0,41.0,63.0,38.0,66.0,42.0,67.0,48.0,60.0,35.0,49.0,38.0,57.0,45.0
1993-04-09,66.0,43.0,57.0,41.0,63.0,38.0,66.0,42.0,67.0,48.0,60.0,35.0,49.0,38.0,57.0,45.0
1993-04-09,66.0,43.0,57.0,41.0,63.0,38.0,66.0,42.0,67.0,48.0,60.0,35.0,49.0,38.0,57.0,45.0
1993-04-09,66.0,43.0,57.0,41.0,63.0,38.0,66.0,42.0,67.0,48.0,60.0,35.0,49.0,38.0,57.0,45.0
1993-04-10,66.0,44.0,56.0,41.0,53.0,31.0,66.0,44.0,66.0,46.0,57.0,34.0,42.0,35.0,54.0,43.0
1993-04-10,66.0,44.0,56.0,41.0,53.0,31.0,66.0,44.0,66.0,46.0,57.0,34.0,42.0,35.0,54.0,43.0
1993-04-10,66.0,44.0,56.0,41.0,53.0,31.0,66.0,44.0,66.0,46.0,57.0,34.0,42.0,35.0,54.0,43.0
1993-04-10,66.0,44.0,56.0,41.0,53.0,31.0,66.0,44.0,66.0,46.0,57.0,34.0,42.0,35.0,54.0,43.0
1993-04-10,66.0,44.0,56.0,41.0,53.0,31.0,66.0,44.0,66.0,46.0,57.0,34.0,42.0,35.0,54.0,43.0
1993-04-10,66.0,44.0,56.0,41.0,53.0,31.0,66.0,44.0,66.0,46.0,57.0,34.0,42.0,35.0,54.0,43.0
1993-04-11,68.0,40.0,53.0,41.0,55.0,31.0,66.0,39.0,66.0,41.0,57.0,29.0,45.0,35.0,57.0,35.0
1993-04-11,68.0,40.0,53.0,41.0,55.0,31.0,66.0,39.0,66.0,41.0,57.0,29.0,45.0,35.0,57.0,35.0
1993-04-11,68.0,40.0,53.0,41.0,55.0,31.0,66.0,39.0,66.0,41.0,57.0,29.0,45.0,35.0,57.0,35.0
1993-04-11,68.0,40.0,53.0,41.0,55.0,31.0,66.0,39.0,66.0,41.0,57.0,29.0,45.0,35.0,57.0,35.0
1993-04-11,68.0,40.0,53.0,41.0,55.0,31.0,66.0,39.0,66.0,41.0,57.0,29.0,45.0,35.0,57.0,35.0
1993-04-11,68.0,40.0,53.0,41.0,55.0,31.0,66.0,39.0,66.0,41.0,57.0,29.0,45.0,35.0,57.0,35.0
1993-04-12,71.0,45.0,58.0,40.0,61.0,31.0,71.0,45.0,71.0,39.0,60.0,27.0,50.0,35.0,60.0,30.0
1993-04-12,71.0,45.0,58.0,40.0,61.0,31.0,71.0,45.0,71.0,39.0,60.0,27.0,50.0,35.0,60.0,30.0
1993-04-12,71.0,45.0,58.0,40.0,61.0,31.0,71.0,45.0,71.0,39.0,60.0,27.0,50.0,35.0,60.0,30.0
1993-04-12,71.0,45.0,58.0,40.0,61.0,31.0,71.0,45.0,71.0,39.0,60.0,27.0,50.0,35.0,60.0,30.0
1993-04-12,71.0,45.0,58.0,40.0,61.0,31.0,71.0,45.0,71.0,39.0,60.0,27.0,50.0,35.0,60.0,30.0
1993-04-12,71.0,45.0,58.0,40.0,61.0,31.0,71.0,45.0,71.0,39.0,60.0,27.0,50.0,35.0,60.0,30.0
1993-04-13,69.0,40.0,57.0,35.0,55.0,31.0,70.0,37.0,68.0,41.0,58.0,33.0,51.0,35.0,59.0,38.0
1993-04-13,69.0,40.0,57.0,35.0,55.0,31.0,70.0,37.0,68.0,41.0,58.0,33.0,51.0,35.0,59.0,38.0
1993-04-13,69.0,40.0,57.0,35.0,55.0,31.0,70.0,37.0,68.0,41.0,58.0,33.0,51.0,35.0,59.0,38.0
1993-04-13,69.0,40.0,57.0,35.0,55.0,31.0,70.0,37.0,68.0,41.0,58.0,33.0,51.0,35.0,59.0,38.0
1993-04-13,69.0,40.0,57.0,35.0,55.0,31.0,70.0,37.0,68.0,41.0,58.0,33.0,51.0,35.0,59.0,38.0
1993-04-13,69.0,40.0,57.0,35.0,55.0,31.0,70.0,37.0,68.0,41.0,58.0,33.0,51.0,35.0,59.0,38.0
1993-04-14,66.0,43.0,61.0,39.0,60.0,35.0,69.0,49.0,68.0,45.0,61.0,25.0,53.0,39.0,64.0,36.0
1993-04-14,66.0,43.0,61.0,39.0,60.0,35.0,69.0,49.0,68.0,45.0,61.0,25.0,53.0,39.0,64.0,36.0
1993-04-14,66.0,43.0,61.0,39.0,60.0,35.0,69.0,49.0,68.0,45.0,61.0,25.0,53.0,39.0,64.0,36.0
1993-04-14,66.0,43.0,61.0,39.0,60.0,35.0,69.0,49.0,68.0,45.0,61.0,25.0,53.0,39.0,64.0,36.0
1993-04-14,66.0,43.0,61.0,39.0,60.0,35.0,69.0,49.0,68.0,45.0,61.0,25.0,53.0,39.0,64.0,36.0
1993-04-14,66.0,43.0,61.0,39.0,60.0,35.0,69.0,49.0,68.0,45.0,61.0,25.0,53.0,39.0,64.0,36.0
1993-04-15,65.0,52.0,56.0,43.0,65.0,36.0,66.0,49.0,69.0,52.0,64.0,36.0,47.0,42.0,60.0,45.0
1993-04-15,65.0,52.0,56.0,43.0,65.0,36.0,66.0,49.0,69.0,52.0,64.0,36.0,47.0,42.0,60.0,45.0
1993-04-15,65.0,52.0,56.0,43.0,65.0,36.0,66.0,49.0,69.0,52.0,64.0,36.0,47.0,42.0,60.0,45.0
1993-04-15,65.0,52.0,56.0,43.0,65.0,36.0,66.0,49.0,69.0,52.0,64.0,36.0,47.0,42.0,60.0,45.0
1993-04-15,65.0,52.0,56.0,43.0,65.0,36.0,66.0,49.0,69.0,52.0,64.0,36.0,47.0,42.0,60.0,45.0
1993-04-15,65.0,52.0,56.0,43.0,65.0,36.0,66.0,49.0,69.0,52.0,64.0,36.0,47.0,42.0,60.0,45.0
